segment_id,highway_name,segment_length_m,pronghorn_overlap_high_use,pronghorn_overlap_stopover,elk_overlap_high_use,elk_overlap_stopover,meters_to_pronghorn_highway,meters_to_pronghorn_stopover,meters_to_elk_highway,meters_to_elk_stopover
120379,I 040,160.91,0,0,0,0,9571.24,20811.13,223.44,442.97
120380,S 260                       0,160.84,0,0,0,0,200937.27,204931.59,195823.69,200200.98
120384,S 260,160.84,0,0,0,0,200937.27,204931.59,195823.69,200200.98
120393,I 040                       0,160.91,0,0,0,0,9310.17,20530.15,197.68,279.59
120394,I 040,160.91,0,0,0,0,9431.73,20653.13,243.96,353.55
120395,S 260                       0,160.84,0,0,0,0,201086.57,205081.7,195975.13,200350.51
120399,S 260,160.84,0,0,0,0,201086.57,205081.7,195975.13,200350.51
120407,I 040                       0,160.91,0,0,0,0,9171.68,20372.21,107.89,291.85
120408,I 040,160.91,0,0,0,0,9292.93,20495.18,141.3,316.31
120409,S 260                       0,160.84,0,0,0,0,201228.13,205224.3,196119.47,200492.38
120413,S 260,160.84,0,0,0,0,201228.13,205224.3,196119.47,200492.38
120421,I 040                       0,160.91,0,0,0,0,9034.52,20214.55,34.58,315.77
120422,I 040,160.91,0,0,0,0,9154.94,20337.32,59.06,337.57
120423,S 260                       0,160.84,0,0,0,0,201362.6,205359.98,196257.19,200627.2
120427,S 260,160.84,0,0,0,0,201362.6,205359.98,196257.19,200627.2
120435,I 040                       0,160.91,0,0,0,0,8903.47,20059.2,44.55,276.35
120436,I 040,160.91,0,0,1,0,9019.26,20180.12,0.0,341.29
120437,S 260                       0,160.84,0,0,0,0,201495.44,205494.06,196393.36,200760.4
120441,S 260,160.84,0,0,0,0,201495.44,205494.06,196393.36,200760.4
120449,I 040                       0,160.91,0,0,0,0,8782.52,19908.35,45.45,290.87
120450,I 040,160.91,0,0,1,0,8891.28,20026.0,0.0,313.65
120451,S 260                       0,160.84,0,0,0,0,201628.22,205628.09,196529.48,200893.54
120455,S 260,160.84,0,0,0,0,201628.22,205628.09,196529.48,200893.54
120463,I 040                       0,160.91,0,0,0,0,8673.15,19763.39,89.82,287.86
120464,I 040,160.91,0,0,0,0,8773.94,19876.84,23.62,340.02
120465,S 260                       0,160.84,0,0,0,0,201761.09,205762.19,196665.69,201026.77
120469,S 260,160.84,0,0,0,0,201761.09,205762.19,196665.69,201026.77
120477,I 040                       0,160.91,0,0,0,0,8576.54,19625.49,163.03,340.1
120478,I 040,160.91,0,0,0,0,8669.08,19734.23,72.13,334.48
120479,S 260                       0,160.84,0,0,0,0,201894.08,205896.42,196802.0,201160.12
120483,S 260,160.84,0,0,0,0,201894.08,205896.42,196802.0,201160.12
120491,I 040                       0,160.91,0,0,0,0,8493.37,19495.57,157.71,442.23
120492,I 040,160.91,0,0,0,0,8577.72,19599.36,162.56,404.58
120493,S 260                       0,160.84,0,0,0,0,202027.11,206030.68,196938.35,201293.5
120497,S 260,160.84,0,0,0,0,202027.11,206030.68,196938.35,201293.5
120505,I 040                       0,160.91,0,0,0,0,8415.1,19367.9,129.27,573.26
120506,I 040,160.91,0,0,0,0,8496.2,19470.07,187.56,512.71
120507,S 260                       0,160.84,0,0,0,0,202160.08,206164.88,197074.65,201426.83
120511,S 260,160.84,0,0,0,0,202160.08,206164.88,197074.65,201426.83
120519,I 040                       0,160.91,0,0,0,0,8338.55,19240.27,149.39,713.5
120520,I 040,160.91,0,0,0,0,8418.72,19342.46,156.51,644.34
120521,S 260                       0,160.84,0,0,0,0,202289.98,206296.06,197208.03,201557.1
120525,S 260,160.84,0,0,0,0,202289.98,206296.06,197208.03,201557.1
120533,I 040                       0,160.91,0,0,0,0,8264.45,19113.17,156.15,852.78
120534,I 040,160.91,0,0,0,0,8344.05,19215.65,193.74,784.99
120535,S 260                       0,160.84,0,0,0,0,202407.22,206414.79,197329.32,201674.77
120539,S 260,160.84,0,0,0,0,202407.22,206414.79,197329.32,201674.77
120547,I 040                       0,160.91,0,0,0,0,8193.22,18986.84,239.87,991.27
120548,I 040,160.91,0,0,0,0,8271.73,19089.28,216.4,924.32
120549,S 260                       0,160.84,0,0,0,0,202509.16,206518.43,197435.88,201777.21
120553,S 260,160.84,0,0,0,0,202509.16,206518.43,197435.88,201777.21
120561,I 040                       0,160.91,0,0,0,0,8124.41,18860.94,351.96,1134.24
120562,I 040,160.91,0,0,0,0,8201.66,18963.23,306.11,1062.95
120563,S 260                       0,160.84,0,0,0,0,202602.37,206613.43,197533.98,201870.94
120567,S 260,160.84,0,0,0,0,202602.37,206613.43,197533.98,201870.94
120575,I 040                       0,160.91,0,0,0,0,8052.64,18731.84,489.1,1278.95
120576,I 040,160.91,0,0,0,0,8133.01,18836.94,422.92,1204.97
120577,S 260                       0,160.84,0,0,0,0,202695.02,206707.86,197631.52,201964.11
120581,S 260,160.84,0,0,0,0,202695.02,206707.86,197631.52,201964.11
120589,I 040                       0,160.91,0,0,0,0,7971.23,18595.44,632.26,1401.67
120590,I 040,160.91,0,0,0,0,8058.02,18705.26,557.29,1346.93
120591,S 260                       0,160.84,0,0,0,0,202789.77,206804.37,197731.11,202059.38
120595,S 260,160.84,0,0,0,0,202789.77,206804.37,197731.11,202059.38
120603,I 040                       0,160.91,0,0,0,0,7879.57,18452.06,694.79,1418.48
120604,I 040,160.91,0,0,0,0,7972.68,18566.06,689.42,1443.49
120605,S 260                       0,160.84,0,0,0,0,202895.14,206911.39,197840.98,202165.23
120609,S 260,160.84,0,0,0,0,202895.14,206911.39,197840.98,202165.23
120617,I 040                       0,160.91,0,0,0,0,7777.38,18302.84,765.68,1438.66
120618,I 040,160.91,0,0,0,0,7878.26,18420.86,748.56,1460.95
120619,S 260                       0,160.84,0,0,0,0,203012.42,207030.15,197962.32,202282.94
120623,S 260,160.84,0,0,0,0,203012.42,207030.15,197962.32,202282.94
120631,I 040                       0,160.91,0,0,0,0,7664.9,18149.19,850.46,1462.88
120632,I 040,160.91,0,0,0,0,7771.69,18269.97,820.03,1480.8
120633,S 260                       0,160.84,0,0,0,0,203140.76,207159.79,198094.22,202411.66
120637,S 260,160.84,0,0,0,0,203140.76,207159.79,198094.22,202411.66
120645,I 040                       0,160.91,0,0,0,0,7549.62,17993.81,950.5,1489.82
120646,I 040,160.91,0,0,0,0,7657.42,18115.33,904.95,1504.76
120647,S 260                       0,160.84,0,0,0,0,203278.72,207298.85,198235.18,202549.94
120651,S 260,160.84,0,0,0,0,203278.72,207298.85,198235.18,202549.94
120659,I 040                       0,160.91,0,0,0,0,7435.75,17838.43,1037.45,1530.49
120660,I 040,160.91,0,0,0,0,7542.55,17959.9,1006.27,1533.41
120661,S 260                       0,160.84,0,0,0,0,203424.59,207445.62,198383.5,202696.08
120665,S 260,160.84,0,0,0,0,203424.59,207445.62,198383.5,202696.08
120673,I 040                       0,160.91,0,0,0,0,7323.64,17683.14,919.68,1475.93
120674,I 040,160.91,0,0,0,0,7429.4,17804.58,1031.1,1577.32
120675,S 260                       0,160.84,0,0,0,0,203576.86,207598.58,198537.59,202848.56
120679,S 260,160.84,0,0,0,0,203576.86,207598.58,198537.59,202848.56
120687,I 040                       0,160.91,0,0,0,0,7213.38,17527.96,786.48,1356.78
120688,I 040,160.91,0,0,0,0,7318.03,17649.35,903.5,1466.1
120689,S 260                       0,160.84,0,0,0,0,203733.68,207755.85,198695.62,203005.51
120693,S 260,160.84,0,0,0,0,203733.68,207755.85,198695.62,203005.51
120701,I 040                       0,160.91,0,0,0,0,7101.74,17372.89,657.6,1244.79
120702,I 040,160.91,0,0,0,0,7207.35,17494.22,769.76,1349.15
120703,S 260                       0,160.84,0,0,0,0,203892.56,207915.06,198855.33,203164.49
120707,S 260,160.84,0,0,0,0,203892.56,207915.06,198855.33,203164.49
120715,I 040                       0,160.91,0,0,0,0,6991.31,17217.95,526.71,1136.48
120716,I 040,160.91,0,0,0,0,7095.45,17339.11,639.27,1241.8
120717,S 260                       0,160.84,0,0,0,0,204051.72,208074.52,199015.25,203323.74
120721,S 260,160.84,0,0,0,0,204051.72,208074.52,199015.25,203323.74
120729,I 040                       0,160.91,0,0,0,0,6882.88,17063.13,395.93,1022.57
120730,I 040,160.91,0,0,0,0,6985.33,17184.06,509.21,1126.67
120731,S 260                       0,160.84,0,0,0,0,204210.86,208233.96,199175.15,203482.98
120735,S 260,160.84,0,0,0,0,204210.86,208233.96,199175.15,203482.98
120743,I 040                       0,160.91,0,0,0,0,6776.52,16908.41,289.43,922.75
120744,I 040,160.91,0,0,0,0,6877.21,17029.11,385.21,1018.06
120745,S 260                       0,160.84,0,0,0,0,204369.99,208393.38,199335.05,203642.19
120749,S 260,160.84,0,0,0,0,204369.99,208393.38,199335.05,203642.19
120757,I 040                       0,160.91,0,0,0,0,6672.2,16753.76,195.33,829.12
120758,I 040,160.91,0,0,0,0,6771.35,16874.34,294.54,925.0
120759,S 260                       0,160.84,0,0,0,0,204529.12,208552.81,199494.94,203801.41
120763,S 260,160.84,0,0,0,0,204529.12,208552.81,199494.94,203801.41
120771,I 040                       0,160.91,0,0,0,0,6570.2,16599.23,101.35,747.98
120772,I 040,160.91,0,0,0,0,6668.06,16719.81,194.54,830.97
120773,S 260                       0,160.84,0,0,0,0,204688.25,208712.25,199654.84,203960.64
120777,S 260,160.84,0,0,0,0,204688.25,208712.25,199654.84,203960.64
120785,I 040                       0,160.91,0,0,0,0,6436.05,16444.83,39.29,683.13
120786,I 040,160.91,0,0,0,0,6556.19,16565.41,101.82,759.54
120787,S 260                       0,160.84,0,0,0,0,204847.55,208871.83,199814.86,204120.02
120791,S 260,160.84,0,0,0,0,204847.55,208871.83,199814.86,204120.02
120799,I 040                       0,160.91,0,0,1,0,6277.69,16290.56,2.67,623.78
120800,I 040,160.91,0,0,0,0,6397.88,16411.13,66.85,692.12
120801,S 260                       0,160.84,0,0,0,0,205007.65,209032.11,199975.4,204280.18
120805,S 260,160.84,0,0,0,0,205007.65,209032.11,199975.4,204280.18
120813,I 040                       0,160.91,0,0,1,0,6119.46,16136.42,0.0,598.03
120814,I 040,160.91,0,0,0,0,6239.7,16256.99,13.97,644.83
120815,S 260                       0,160.84,0,0,0,0,205168.36,209192.88,200136.19,204440.91
120819,S 260,160.84,0,0,0,0,205168.36,209192.88,200136.19,204440.91
120827,I 040                       0,160.91,0,0,1,0,5961.37,15982.41,0.0,577.07
120828,I 040,160.91,0,0,1,0,6081.66,16102.97,0.0,618.93
120829,S 260                       0,160.84,0,0,0,0,205329.07,209353.51,200296.6,204601.6
120833,S 260,160.84,0,0,0,0,205329.07,209353.51,200296.6,204601.6
120841,I 040                       0,160.91,0,0,1,0,5803.44,15828.53,0.0,595.52
120842,I 040,160.91,0,0,1,0,5923.78,15949.09,0.0,610.56
120843,S 260                       0,160.84,0,0,0,0,205489.46,209513.72,200456.43,204761.94
120847,S 260,160.84,0,0,0,0,205489.46,209513.72,200456.43,204761.94
120855,I 040                       0,160.91,0,0,1,0,5645.67,15674.79,0.0,620.23
120856,I 040,160.91,0,0,1,0,5766.06,15795.35,0.0,633.6
120857,S 260                       0,160.84,0,0,0,0,205649.78,209673.86,200616.16,204922.21
120861,S 260,160.84,0,0,0,0,205649.78,209673.86,200616.16,204922.21
120869,I 040                       0,160.91,0,0,1,0,5488.08,15521.19,0.42,587.54
120870,I 040,160.91,0,0,0,0,5608.53,15641.75,13.83,658.65
120871,S 260                       0,160.84,0,0,0,0,205810.1,209833.99,200775.89,205082.48
120875,S 260,160.84,0,0,0,0,205810.1,209833.99,200775.89,205082.48
120883,I 040                       0,160.91,0,0,0,0,5330.69,15367.74,25.12,444.69
120884,I 040,160.91,0,0,0,0,5451.19,15488.3,38.57,561.38
120885,S 260                       0,160.84,0,0,0,0,205970.42,209994.12,200935.61,205242.74
120889,S 260,160.84,0,0,0,0,205970.42,209994.12,200935.61,205242.74
120897,I 040                       0,160.91,0,0,0,0,5173.52,15214.45,49.82,317.24
120898,I 040,160.91,0,0,0,0,5294.06,15335.01,63.32,426.64
120899,S 260                       0,160.84,0,0,0,0,206130.74,210154.26,201095.34,205403.01
120903,S 260,160.84,0,0,0,0,206130.74,210154.26,201095.34,205403.01
120911,I 040                       0,160.91,0,0,0,0,5016.58,15061.31,74.53,188.79
120912,I 040,160.91,0,0,0,0,5137.17,15181.86,88.06,296.12
120913,S 260                       0,160.84,0,0,0,0,206291.07,210314.4,201255.08,205563.29
120917,S 260,160.84,0,0,0,0,206291.07,210314.4,201255.08,205563.29
120925,I 040                       0,160.91,0,0,1,0,4859.9,14908.34,34.53,104.88
120926,I 040,160.91,0,0,0,0,4980.53,15028.89,112.81,190.8
120927,S 260                       0,160.84,0,0,0,0,206451.4,210474.55,201414.83,205723.57
120931,S 260,160.84,0,0,0,0,206451.4,210474.55,201414.83,205723.57
120939,I 040                       0,160.91,0,0,1,0,4703.51,14755.54,0.0,106.92
120940,I 040,160.91,0,0,1,0,4824.18,14876.08,0.0,137.55
120941,S 260                       0,160.84,0,0,0,0,206611.7,210634.65,201574.52,205883.81
120945,S 260,160.84,0,0,0,0,206611.7,210634.65,201574.52,205883.81
120953,I 040                       0,160.91,0,0,1,1,4547.43,14602.91,0.0,0.0
120954,I 040,160.91,0,0,1,0,4668.13,14723.44,0.0,88.83
120955,S 260                       0,160.84,0,0,0,0,206772.01,210794.78,201734.24,206044.08
120959,S 260,160.84,0,0,0,0,206772.01,210794.78,201734.24,206044.08
120967,I 040                       0,160.91,0,0,1,1,4391.73,14450.49,0.0,0.0
120968,I 040,160.91,0,0,1,1,4512.43,14570.98,0.0,0.0
120969,S 260                       0,160.84,0,0,0,0,206932.34,210954.92,201893.98,206204.35
120973,S 260,160.84,0,0,0,0,206932.34,210954.92,201893.98,206204.35
120981,I 040                       0,160.91,0,0,1,1,4237.73,14299.84,0.0,0.0
120982,I 040,160.91,0,0,1,1,4357.25,14418.88,0.0,0.0
120983,S 260                       0,160.84,0,0,0,0,207092.69,211115.09,202053.76,206364.65
120987,S 260,160.84,0,0,0,0,207092.69,211115.09,202053.76,206364.65
120995,I 040                       0,160.91,0,0,1,1,4086.17,14151.62,0.0,0.0
120996,I 040,160.91,0,0,1,1,4204.51,14269.32,0.0,0.0
120997,S 260                       0,160.84,0,0,0,0,207253.04,211275.25,202213.53,206524.95
121001,S 260,160.84,0,0,0,0,207253.04,211275.25,202213.53,206524.95
121009,I 040                       0,160.91,0,0,1,1,3935.44,14003.79,0.0,0.0
121010,I 040,160.91,0,0,1,1,4053.67,14121.44,0.0,0.0
121011,S 260                       0,160.84,0,0,0,0,207412.82,211434.79,202372.56,206684.66
121015,S 260,160.84,0,0,0,0,207412.82,211434.79,202372.56,206684.66
121023,I 040                       0,160.91,0,0,1,1,3785.55,13856.26,0.0,0.0
121024,I 040,160.91,0,0,1,1,3903.64,13973.86,0.0,0.0
121025,S 260                       0,160.84,0,0,0,0,207570.8,211592.36,202529.33,206842.53
121029,S 260,160.84,0,0,0,0,207570.8,211592.36,202529.33,206842.53
121037,I 040                       0,160.91,0,0,1,1,3636.61,13709.02,0.0,0.0
121038,I 040,160.91,0,0,1,1,3754.51,13826.58,0.0,0.0
121039,S 260                       0,160.84,0,0,0,0,207728.52,211749.65,202685.78,207000.12
121043,S 260,160.84,0,0,0,0,207728.52,211749.65,202685.78,207000.12
121051,I 040                       0,160.91,0,0,1,1,3488.73,13562.1,0.0,0.0
121052,I 040,160.91,0,0,1,1,3606.4,13679.61,0.0,0.0
121053,S 260                       0,160.84,0,0,0,0,207887.4,211908.41,202844.27,207158.97
121057,S 260,160.84,0,0,0,0,207887.4,211908.41,202844.27,207158.97
121065,I 040                       0,160.91,0,0,1,0,3341.53,13414.99,0.0,33.71
121066,I 040,160.91,0,0,1,1,3459.41,13532.93,0.0,0.0
121067,S 260                       0,160.84,0,0,0,0,208032.74,212054.56,202991.78,207304.55
121071,S 260,160.84,0,0,0,0,208032.74,212054.56,202991.78,207304.55
121079,I 040                       0,160.91,0,0,1,0,3192.36,13265.05,0.0,127.25
121080,I 040,160.91,0,0,1,0,3312.53,13385.45,0.0,88.88
121081,S 260                       0,160.84,0,0,0,0,208140.3,212163.66,203103.59,207412.56
121085,S 260,160.84,0,0,0,0,208140.3,212163.66,203103.59,207412.56
121093,I 040                       0,160.91,0,0,1,0,3039.26,13110.74,0.0,203.48
121094,I 040,160.91,0,0,1,0,3162.94,13234.51,0.0,181.05
121095,S 260                       0,160.84,0,0,0,0,208233.06,212258.15,203201.13,207505.83
121099,S 260,160.84,0,0,0,0,208233.06,212258.15,203201.13,207505.83
121107,I 040                       0,160.91,0,0,1,0,2882.76,12952.98,0.0,249.61
121108,I 040,160.91,0,0,1,0,3009.35,13079.27,0.0,239.26
121109,S 260                       0,160.84,0,0,0,0,208325.86,212352.68,203298.71,207599.14
121113,S 260,160.84,0,0,0,0,208325.86,212352.68,203298.71,207599.14
121121,I 040                       0,160.9,0,0,0,0,2723.74,12793.06,35.31,239.96
121122,I 040,160.91,0,0,1,0,2852.54,12920.95,0.0,279.29
121123,S 260                       0,160.84,0,0,0,0,208427.85,212456.28,203405.16,207701.61
121127,S 260,160.84,0,0,0,0,208427.85,212456.28,203405.16,207701.61
121135,I 040                       0,160.91,0,0,0,0,2563.26,12632.32,120.89,257.17
121136,I 040,160.91,0,0,0,0,2693.38,12760.78,78.9,277.63
121137,S 260                       0,160.84,0,0,0,0,208568.46,212597.8,203548.25,207842.49
121141,S 260,160.84,0,0,0,0,208568.46,212597.8,203548.25,207842.49
121149,I 040                       0,160.9,0,0,0,0,2402.49,12471.97,201.49,301.52
121150,I 040,160.91,0,0,0,0,2532.84,12600.04,163.12,291.85
121151,S 260                       0,160.84,0,0,0,0,208725.12,212754.29,203704.39,207999.1
121155,S 260,160.84,0,0,0,0,208725.12,212754.29,203704.39,207999.1
121163,I 040                       0,160.9,0,0,0,0,2241.98,12312.24,300.12,381.83
121164,I 040,160.9,0,0,0,0,2372.05,12439.81,244.93,344.13
121165,S 260                       0,160.84,0,0,0,0,208862.12,212890.21,203838.31,208135.79
121169,S 260,160.84,0,0,0,0,208862.12,212890.21,203838.31,208135.79
121177,I 040                       0,160.91,0,0,0,0,2081.54,12152.55,319.3,365.43
121178,I 040,160.9,0,0,0,0,2211.41,12280.03,342.67,417.35
121179,S 260                       0,160.84,0,0,0,0,208989.82,213016.62,203962.33,208263.11
121183,S 260,160.84,0,0,0,0,208989.82,213016.62,203962.33,208263.11
121191,I 040                       0,160.9,0,0,0,0,1921.02,11992.64,301.98,385.47
121192,I 040,160.9,0,0,0,0,2050.8,12120.29,355.01,399.72
121193,S 260                       0,160.84,0,0,0,0,209117.41,213142.91,204086.24,208390.31
121197,S 260,160.84,0,0,0,0,209117.41,213142.91,204086.24,208390.31
121205,I 040                       0,160.9,0,0,0,0,1760.23,11832.17,307.91,391.73
121206,I 040,160.91,0,0,0,0,1890.08,11960.23,335.05,418.71
121207,S 260                       0,160.84,0,0,0,0,209245.11,213269.31,204210.27,208517.63
121211,S 260,160.84,0,0,0,0,209245.11,213269.31,204210.27,208517.63
121219,I 040                       0,160.9,0,0,0,0,1599.43,11671.35,339.65,451.01
121220,I 040,160.9,0,0,0,0,1729.24,11799.63,343.04,431.89
121221,S 260                       0,160.84,0,0,0,0,209376.48,213399.46,204338.18,208648.65
121225,S 260,160.84,0,0,0,0,209376.48,213399.46,204338.18,208648.65
121233,I 040                       0,160.9,0,0,0,0,1439.15,11510.62,332.42,484.3
121234,I 040,160.9,0,0,0,0,1568.69,11638.79,380.81,492.29
121235,S 260                       0,160.84,0,0,0,0,209526.92,213549.22,204486.65,208798.89
121239,S 260,160.84,0,0,0,0,209526.92,213549.22,204486.65,208798.89
121247,I 040                       0,160.9,0,0,0,0,1280.11,11350.45,349.2,462.07
121248,I 040,160.9,0,0,0,0,1409.15,11478.23,363.64,511.02
121249,S 260                       0,160.84,0,0,0,0,209685.86,213708.26,204645.8,208957.87
121253,S 260,160.84,0,0,0,0,209685.86,213708.26,204645.8,208957.87
121261,I 040                       0,160.9,0,0,0,0,1123.62,11191.47,353.26,452.6
121262,I 040,160.9,0,0,0,0,1251.56,11318.47,395.93,495.02
121263,S 260                       0,160.84,0,0,0,0,209841.86,213864.76,204803.12,209114.02
121267,S 260,160.84,0,0,0,0,209841.86,213864.76,204803.12,209114.02
121275,I 040                       0,160.9,0,0,0,0,970.94,11033.92,351.22,482.81
121276,I 040,160.9,0,0,0,0,1097.53,11160.14,389.5,491.54
121277,S 260                       0,160.84,0,0,0,0,209997.67,214021.07,204960.28,209269.98
121281,S 260,160.84,0,0,0,0,209997.67,214021.07,204960.28,209269.98
121289,I 040                       0,160.9,0,0,0,0,825.32,10878.6,352.56,484.69
121290,I 040,160.9,0,0,0,0,949.06,11003.65,391.74,535.51
121291,S 260                       0,160.84,0,0,0,0,210153.51,214177.43,205117.47,209425.97
121295,S 260,160.84,0,0,0,0,210153.51,214177.43,205117.47,209425.97
121303,I 040                       0,160.9,0,0,0,0,691.69,10726.05,296.82,473.6
121304,I 040,160.9,0,0,0,0,810.14,10849.74,376.91,518.76
121305,S 260                       0,160.84,0,0,0,0,210309.33,214333.75,205274.64,209581.94
121309,S 260,160.84,0,0,0,0,210309.33,214333.75,205274.64,209581.94
121317,I 040                       0,160.9,0,0,0,0,578.77,10576.76,253.17,427.68
121318,I 040,160.9,0,0,0,0,687.15,10699.02,325.02,523.87
121319,S 260                       0,160.84,0,0,0,0,210465.01,214489.94,205431.69,209737.77
121323,S 260,160.84,0,0,0,0,210465.01,214489.94,205431.69,209737.77
121331,I 040                       0,160.9,0,0,0,0,492.94,10431.26,233.62,345.69
121332,I 040,160.9,0,0,0,0,590.62,10552.11,280.41,440.06
121333,S 260                       0,160.84,0,0,0,0,210618.49,214644.03,205586.8,209891.43
121337,S 260,160.84,0,0,0,0,210618.49,214644.03,205586.8,209891.43
121345,I 040                       0,160.9,0,0,0,0,413.17,10290.37,192.36,327.69
121346,I 040,160.9,0,0,0,0,508.89,10409.6,296.51,379.32
121347,S 260                       0,160.84,0,0,0,0,210766.41,214792.76,205736.91,210039.59
121351,S 260,160.84,0,0,0,0,210766.41,214792.76,205736.91,210039.59
121359,I 040                       0,160.9,0,0,0,0,315.13,10154.41,163.11,343.1
121360,I 040,160.9,0,0,0,0,426.29,10272.16,221.27,390.71
121361,S 260                       0,160.84,0,0,0,0,210912.43,214939.65,205885.3,210185.88
121365,S 260,160.84,0,0,0,0,210912.43,214939.65,205885.3,210185.88
121373,I 040                       0,160.9,0,0,0,0,242.37,10024.22,95.28,275.33
121374,I 040,160.9,0,0,0,0,333.73,10140.42,185.42,360.12
121375,S 260                       0,160.84,0,0,0,0,211058.52,215086.6,206033.73,210332.22
121379,S 260,160.84,0,0,0,0,211058.52,215086.6,206033.73,210332.22
121387,I 040                       0,160.9,0,0,0,0,223.38,9899.93,52.18,150.37
121388,I 040,160.9,0,0,0,0,286.85,10014.9,91.07,266.39
121389,S 260                       0,160.84,0,0,0,0,211204.66,215233.6,206182.21,210478.61
121393,S 260,160.84,0,0,0,0,211204.66,215233.6,206182.21,210478.61
121401,I 040                       0,160.9,0,0,1,0,211.53,9779.51,5.67,23.22
121402,I 040,160.9,0,0,0,0,264.38,9893.93,78.72,126.04
121403,S 260                       0,160.84,0,0,0,0,211350.76,215380.57,206330.67,210624.98
121407,S 260,160.84,0,0,0,0,211350.76,215380.57,206330.67,210624.98
121415,I 040                       0,160.9,0,0,1,0,232.62,9660.57,0.0,68.74
121416,I 040,160.9,0,0,1,0,285.37,9774.96,5.33,99.31
121417,S 260                       0,160.84,0,0,0,0,211496.9,215527.56,206479.14,210771.37
121421,S 260,160.84,0,0,0,0,211496.9,215527.56,206479.14,210771.37
121429,I 040                       0,160.9,0,0,1,0,299.83,9542.87,0.0,67.95
121430,I 040,160.9,0,0,1,0,311.91,9657.01,25.71,144.92
121431,S 260                       0,160.84,0,0,0,0,211643.09,215674.61,206627.67,210917.81
121435,S 260,160.84,0,0,0,0,211643.09,215674.61,206627.67,210917.81
121443,I 040                       0,160.9,0,0,1,1,353.24,9426.44,0.0,25.73
121444,I 040,160.9,0,0,1,0,381.78,9540.3,0.0,102.01
121445,S 260                       0,160.84,0,0,0,0,211789.38,215821.76,206776.29,211064.36
121449,S 260,160.84,0,0,0,0,211789.38,215821.76,206776.29,211064.36
121457,I 040                       0,160.9,0,0,1,1,356.49,9311.34,0.0,4.85
121458,I 040,160.9,0,0,1,0,416.22,9424.89,16.85,50.38
121459,S 260                       0,160.84,0,0,0,0,211938.08,215971.22,206927.09,211213.29
121463,S 260,160.84,0,0,0,0,211938.08,215971.22,206927.09,211213.29
121472,I 040                       0,160.9,0,0,1,1,366.13,9197.62,0.0,0.0
121473,I 040,160.9,0,0,1,0,412.95,9310.82,0.0,42.65
121475,S 260                       0,160.84,0,0,0,0,212095.58,216129.07,207085.48,211370.9
121479,S 260,160.84,0,0,0,0,212095.58,216129.07,207085.48,211370.9
121488,I 040                       0,160.9,0,0,1,1,430.87,9085.32,0.0,0.0
121489,I 040,160.9,0,0,1,1,444.01,9198.14,0.0,35.37
121491,S 260                       0,160.84,0,0,0,0,212254.75,216288.02,207243.99,211530.0
121495,S 260,160.84,0,0,0,0,212254.75,216288.02,207243.99,211530.0
121504,I 040                       0,160.9,0,0,1,1,500.81,8974.5,0.0,0.0
121505,I 040,160.9,0,0,1,1,512.74,9086.92,0.0,17.2
121507,S 260                       0,160.84,0,0,0,0,212404.21,216436.74,207391.3,211679.25
121511,S 260,160.84,0,0,0,0,212404.21,216436.74,207391.3,211679.25
121520,I 040                       0,160.9,0,0,1,1,575.13,8865.21,0.0,0.0
121521,I 040,160.9,0,0,1,1,582.71,8977.26,0.0,0.0
121523,S 260                       0,160.84,0,0,0,0,212538.14,216569.52,207521.95,211812.84
121527,S 260,160.84,0,0,0,0,212538.14,216569.52,207521.95,211812.84
121536,I 040                       0,160.9,0,0,1,1,676.13,8757.61,0.0,0.0
121537,I 040,160.9,0,0,1,1,660.34,8869.21,0.0,0.0
121539,S 260                       0,160.84,0,0,0,0,212669.05,216699.21,207649.4,211943.39
121543,S 260,160.84,0,0,0,0,212669.05,216699.21,207649.4,211943.39
121552,I 040                       0,160.9,0,0,1,1,788.84,8651.7,0.0,0.0
121553,I 040,160.9,0,0,1,1,763.06,8762.76,0.0,0.0
121555,S 260                       0,160.84,0,0,0,0,212801.07,216830.04,207778.02,212075.06
121559,S 260,160.84,0,0,0,0,212801.07,216830.04,207778.02,212075.06
121568,I 040                       0,160.9,0,0,1,1,902.93,8547.39,0.0,0.0
121569,I 040,160.9,0,0,1,1,875.5,8657.98,0.0,0.0
121571,S 260                       0,160.84,0,0,0,0,212931.72,216959.46,207905.2,212205.35
121575,S 260,160.84,0,0,0,0,212931.72,216959.46,207905.2,212205.35
121584,I 040                       0,160.9,0,0,1,1,1029.6,8444.84,0.0,0.0
121585,I 040,160.9,0,0,1,1,989.64,8554.89,0.0,0.0
121587,S 260                       0,160.84,0,0,0,0,213062.21,217088.74,208032.23,212335.49
121591,S 260,160.84,0,0,0,0,213062.21,217088.74,208032.23,212335.49
121600,I 040                       0,160.9,0,0,1,1,1155.8,8344.13,0.0,0.0
121601,I 040,160.9,0,0,1,1,1115.37,8453.6,0.0,0.0
121603,S 260                       0,160.84,0,0,0,0,213205.4,217231.0,208172.78,212478.41
121607,S 260,160.84,0,0,0,0,213205.4,217231.0,208172.78,212478.41
121616,I 040                       0,160.9,0,0,1,1,1289.2,8245.33,0.0,0.0
121617,I 040,160.9,0,0,1,1,1241.77,8354.19,0.0,0.0
121619,S 260                       0,160.84,0,0,0,0,213359.74,217384.75,208325.41,212632.58
121623,S 260,160.84,0,0,0,0,213359.74,217384.75,208325.41,212632.58
